fecha,competicion,local,visitante,goles_local,goles_visitante
2023-06-25,Gold Cup,Trinidad and Tobago,Saint Kitts and Nevis,3.0,0.0
2023-06-25,Gold Cup,Haiti,Qatar,2.0,1.0
2023-06-25,Gold Cup,Mexico,Honduras,4.0,0.0
2023-06-26,Gold Cup,El Salvador,Martinique,1.0,2.0
2023-06-26,Gold Cup,Costa Rica,Panama,1.0,2.0
2023-06-27,SAFF Cup,Nepal,Pakistan,1.0,0.0
2023-06-27,SAFF Cup,India,Kuwait,1.0,1.0
2023-06-27,Gold Cup,Canada,Guadeloupe,2.0,2.0
2023-06-27,Gold Cup,Guatemala,Cuba,1.0,0.0
2023-06-28,SAFF Cup,Lebanon,Maldives,1.0,0.0
2023-06-28,SAFF Cup,Bhutan,Bangladesh,1.0,3.0
2023-06-28,Gold Cup,Jamaica,Trinidad and Tobago,4.0,1.0
2023-06-28,Gold Cup,United States,Saint Kitts and Nevis,6.0,0.0
2023-06-29,Gold Cup,Qatar,Honduras,1.0,1.0
2023-06-29,Gold Cup,Haiti,Mexico,1.0,3.0
2023-06-30,CONIFA World Football Cup qualification,Székely Land,Chameria,3.0,2.0
2023-06-30,Gold Cup,Martinique,Panama,1.0,2.0
2023-06-30,Gold Cup,El Salvador,Costa Rica,0.0,0.0
2023-07-01,CONIFA World Football Cup qualification,Chameria,Two Sicilies,3.0,1.0
2023-07-01,SAFF Cup,India,Lebanon,0.0,0.0
2023-07-01,SAFF Cup,Kuwait,Bangladesh,1.0,0.0
2023-07-01,Gold Cup,Cuba,Guadeloupe,1.0,4.0
2023-07-01,Gold Cup,Guatemala,Canada,0.0,0.0
2023-07-02,CONIFA World Football Cup qualification,Székely Land,Two Sicilies,7.0,0.0
2023-07-02,Gold Cup,United States,Trinidad and Tobago,6.0,0.0
2023-07-02,Gold Cup,Jamaica,Saint Kitts and Nevis,5.0,0.0
2023-07-02,Gold Cup,Honduras,Haiti,2.0,1.0
2023-07-02,Gold Cup,Mexico,Qatar,0.0,1.0
2023-07-04,SAFF Cup,India,Kuwait,1.0,1.0
2023-07-04,Gold Cup,Costa Rica,Martinique,6.0,4.0
2023-07-04,Gold Cup,Panama,El Salvador,2.0,2.0
2023-07-04,Gold Cup,Guadeloupe,Guatemala,2.0,3.0
2023-07-04,Gold Cup,Canada,Cuba,4.0,2.0
2023-07-05,COSAFA Cup,Eswatini,Botswana,0.0,1.0
2023-07-05,COSAFA Cup,South Africa,Namibia,1.0,1.0
2023-07-06,COSAFA Cup,Seychelles,Comoros,0.0,3.0
2023-07-06,COSAFA Cup,Zambia,Malawi,0.0,1.0
2023-07-07,COSAFA Cup,Mauritius,Lesotho,0.0,2.0
2023-07-07,COSAFA Cup,Mozambique,Angola,1.0,1.0
2023-07-08,Gold Cup,Panama,Qatar,4.0,0.0
2023-07-08,Gold Cup,Mexico,Costa Rica,2.0,0.0
2023-07-08,COSAFA Cup,South Africa,Botswana,2.0,1.0
2023-07-08,COSAFA Cup,Namibia,Eswatini,1.0,2.0
2023-07-09,Gold Cup,Guatemala,Jamaica,0.0,1.0
2023-07-09,Gold Cup,United States,Canada,2.0,2.0
2023-07-09,Island Games,Åland Islands,Isle of Wight,0.0,2.0
2023-07-09,Island Games,Guernsey,Western Isles,1.0,0.0
2023-07-09,Island Games,Isle of Man,Falkland Islands,3.0,0.0
2023-07-09,Island Games,Ynys Môn,Shetland,2.0,0.0
2023-07-09,Island Games,Orkney,Greenland,2.0,2.0
2023-07-09,Island Games,Jersey,Gozo,1.0,0.0
2023-07-09,Island Games,Menorca,Saint Helena,5.0,0.0
2023-07-09,COSAFA Cup,Zambia,Comoros,2.0,1.0
2023-07-09,COSAFA Cup,Malawi,Seychelles,2.0,0.0
2023-07-10,Island Games,Western Isles,Isle of Wight,0.0,1.0
2023-07-10,Island Games,Guernsey,Åland Islands,4.0,1.0
2023-07-10,Island Games,Falkland Islands,Ynys Môn,1.0,5.0
2023-07-10,Island Games,Shetland,Isle of Man,3.0,2.0
2023-07-10,Island Games,Greenland,Frøya,2.0,0.0
2023-07-10,Island Games,Gozo,Saint Helena,3.0,0.0
2023-07-10,Island Games,Jersey,Menorca,4.0,0.0
2023-07-10,COSAFA Cup,Angola,Mauritius,0.0,1.0
2023-07-10,COSAFA Cup,Mozambique,Lesotho,0.0,1.0
2023-07-11,Island Games,Guernsey,Isle of Wight,1.0,2.0
2023-07-11,Island Games,Åland Islands,Western Isles,0.0,2.0
2023-07-11,Island Games,Falkland Islands,Shetland,1.0,4.0
2023-07-11,Island Games,Isle of Man,Ynys Môn,1.0,2.0
2023-07-11,Island Games,Frøya,Orkney,2.0,3.0
2023-07-11,Island Games,Menorca,Gozo,0.0,1.0
2023-07-11,Island Games,Saint Helena,Jersey,0.0,5.0
2023-07-11,COSAFA Cup,Namibia,Botswana,0.0,0.0
2023-07-11,COSAFA Cup,South Africa,Eswatini,2.0,1.0
2023-07-11,COSAFA Cup,Malawi,Comoros,2.0,0.0
2023-07-11,COSAFA Cup,Seychelles,Zambia,2.0,4.0
2023-07-12,Gold Cup,United States,Panama,1.0,1.0
2023-07-12,Gold Cup,Jamaica,Mexico,0.0,3.0
2023-07-12,COSAFA Cup,Angola,Lesotho,4.0,2.0
2023-07-12,COSAFA Cup,Mauritius,Mozambique,0.0,1.0
2023-07-13,Island Games,Frøya,Saint Helena,4.0,2.0
2023-07-13,Island Games,Åland Islands,Falkland Islands,1.0,1.0
2023-07-13,Island Games,Western Isles,Menorca,2.0,1.0
2023-07-13,Island Games,Orkney,Isle of Man,0.0,1.0
2023-07-13,Island Games,Shetland,Greenland,5.0,1.0
2023-07-13,Island Games,Guernsey,Gozo,1.0,0.0
2023-07-13,Island Games,Isle of Wight,Jersey,2.0,3.0
2023-07-14,Island Games,Ynys Môn,Jersey,2.0,5.0
2023-07-14,COSAFA Cup,Malawi,Lesotho,1.0,1.0
2023-07-14,COSAFA Cup,South Africa,Zambia,1.0,2.0
2023-07-16,CONIFA World Football Cup qualification,Kernow,Sápmi,2.0,1.0
2023-07-16,Gold Cup,Mexico,Panama,1.0,0.0
2023-07-16,COSAFA Cup,South Africa,Malawi,0.0,0.0
2023-07-16,COSAFA Cup,Lesotho,Zambia,0.0,1.0
2023-08-02,Friendly,Ethiopia,Guyana,2.0,0.0
2023-08-04,CONIFA Asia Cup,Tamil Eelam,Hmong,3.0,0.0
2023-08-05,CONIFA Asia Cup,Hmong,Tibet,5.0,4.0
2023-08-06,CONIFA Asia Cup,Tibet,Tamil Eelam,1.0,3.0
2023-08-06,Friendly,Raetia,Ticino,5.0,1.0
2023-08-08,CONIFA Asia Cup,Tamil Eelam,Hmong,3.0,1.0
2023-08-24,Indian Ocean Island Games,Comoros,Mayotte,0.0,0.0
2023-08-24,Indian Ocean Island Games,Madagascar,Seychelles,1.0,0.0
2023-08-26,Indian Ocean Island Games,Réunion,Mayotte,0.0,0.0
2023-08-26,Indian Ocean Island Games,Madagascar,Mauritius,1.0,1.0
2023-08-27,Friendly,Bolivia,Panama,1.0,2.0
2023-08-28,Friendly,Tahiti,Cook Islands,9.0,1.0
2023-08-28,Indian Ocean Island Games,Comoros,Réunion,1.0,1.0
2023-08-28,Indian Ocean Island Games,Mauritius,Seychelles,1.0,0.0
2023-08-31,Friendly,Tahiti,Cook Islands,3.0,0.0
2023-08-31,Indian Ocean Island Games,Madagascar,Comoros,4.0,2.0
2023-08-31,Indian Ocean Island Games,Réunion,Mauritius,2.0,1.0
2023-09-02,Indian Ocean Island Games,Comoros,Mauritius,0.0,2.0
2023-09-02,Indian Ocean Island Games,Madagascar,Réunion,1.0,0.0
2023-09-03,Friendly,Bangladesh,Afghanistan,0.0,0.0
2023-09-03,Friendly,Guatemala,Honduras,0.0,0.0
2023-09-04,African Cup of Nations qualification,Mozambique,Benin,3.0,2.0
2023-09-06,Friendly,Macau,Bhutan,0.0,1.0
2023-09-06,Friendly,Malta,Gibraltar,1.0,0.0
2023-09-06,Friendly,Oman,Palestine,2.0,1.0
2023-09-06,Friendly,Syria,Malaysia,2.0,2.0
2023-09-06,African Cup of Nations qualification,Libya,Equatorial Guinea,1.0,1.0
2023-09-07,CONCACAF Nations League,Trinidad and Tobago,Curaçao,1.0,0.0
2023-09-07,CONCACAF Nations League,Panama,Martinique,3.0,0.0
2023-09-07,CONCACAF Nations League,Guatemala,El Salvador,2.0,0.0
2023-09-07,CONCACAF Nations League,Sint Maarten,Saint Lucia,1.0,5.0
2023-09-07,CONCACAF Nations League,Saint Kitts and Nevis,Guadeloupe,1.0,2.0
2023-09-07,CONCACAF Nations League,Anguilla,Saint Martin,0.0,6.0
2023-09-07,CONCACAF Nations League,United States Virgin Islands,Cayman Islands,2.0,2.0
2023-09-07,FIFA World Cup qualification,Colombia,Venezuela,1.0,0.0
2023-09-07,FIFA World Cup qualification,Paraguay,Peru,0.0,0.0
2023-09-07,FIFA World Cup qualification,Argentina,Ecuador,1.0,0.0
2023-09-07,Friendly,Austria,Moldova,1.0,1.0
2023-09-07,Friendly,Bahrain,Kuwait,1.0,3.0
2023-09-07,Friendly,Bangladesh,Afghanistan,1.0,1.0
2023-09-07,Friendly,Bulgaria,Iran,0.0,1.0
2023-09-07,Friendly,Cambodia,Hong Kong,1.0,1.0
2023-09-07,Friendly,Norway,Jordan,6.0,0.0
2023-09-07,Friendly,Qatar,Kenya,1.0,2.0
2023-09-07,Friendly,Wales,South Korea,0.0,0.0
2023-09-07,African Cup of Nations qualification,Ghana,Central African Republic,2.0,1.0
2023-09-07,African Cup of Nations qualification,Angola,Madagascar,0.0,0.0
2023-09-07,African Cup of Nations qualification,Algeria,Tanzania,0.0,0.0
2023-09-07,African Cup of Nations qualification,Niger,Uganda,0.0,2.0
2023-09-07,African Cup of Nations qualification,Tunisia,Botswana,3.0,0.0
2023-09-07,UEFA Euro qualification,France,Republic of Ireland,2.0,0.0
2023-09-07,UEFA Euro qualification,Netherlands,Greece,3.0,0.0
2023-09-07,UEFA Euro qualification,Czech Republic,Albania,1.0,1.0
2023-09-07,UEFA Euro qualification,Poland,Faroe Islands,2.0,0.0
2023-09-07,UEFA Euro qualification,Serbia,Hungary,1.0,2.0
2023-09-07,UEFA Euro qualification,Lithuania,Montenegro,2.0,2.0
2023-09-07,UEFA Euro qualification,Kazakhstan,Finland,0.0,1.0
2023-09-07,UEFA Euro qualification,Denmark,San Marino,4.0,0.0
2023-09-07,UEFA Euro qualification,Slovenia,Northern Ireland,4.0,2.0
2023-09-07,King's Cup,Iraq,India,2.0,2.0
2023-09-07,King's Cup,Thailand,Lebanon,2.0,1.0
2023-09-08,CONCACAF Nations League,Haiti,Cuba,0.0,0.0
2023-09-08,CONCACAF Nations League,Grenada,Suriname,1.0,1.0
2023-09-08,CONCACAF Nations League,Jamaica,Honduras,1.0,0.0
2023-09-08,CONCACAF Nations League,Barbados,Montserrat,2.0,3.0
2023-09-08,CONCACAF Nations League,Dominican Republic,Nicaragua,0.0,2.0
2023-09-08,CONCACAF Nations League,Bermuda,French Guiana,0.0,0.0
2023-09-08,CONCACAF Nations League,Belize,Saint Vincent and the Grenadines,1.0,2.0
2023-09-08,FIFA World Cup qualification,Uruguay,Chile,3.0,1.0
2023-09-08,FIFA World Cup qualification,Brazil,Bolivia,5.0,1.0
2023-09-08,Friendly,Taiwan,Philippines,1.0,1.0
2023-09-08,Friendly,Costa Rica,Saudi Arabia,3.0,1.0
2023-09-08,Friendly,Indonesia,Turkmenistan,2.0,0.0
2023-09-08,Friendly,Myanmar,Nepal,0.0,0.0
2023-09-08,Friendly,Singapore,Tajikistan,0.0,2.0
2023-09-08,African Cup of Nations qualification,Burkina Faso,Eswatini,0.0,0.0
2023-09-08,African Cup of Nations qualification,Egypt,Ethiopia,1.0,0.0
2023-09-08,African Cup of Nations qualification,Mali,South Sudan,4.0,0.0
2023-09-08,UEFA Euro qualification,Georgia,Spain,1.0,7.0
2023-09-08,UEFA Euro qualification,Cyprus,Scotland,0.0,3.0
2023-09-08,UEFA Euro qualification,Croatia,Latvia,5.0,0.0
2023-09-08,UEFA Euro qualification,Turkey,Armenia,1.0,1.0
2023-09-08,UEFA Euro qualification,Bosnia and Herzegovina,Liechtenstein,2.0,1.0
2023-09-08,UEFA Euro qualification,Luxembourg,Iceland,3.0,1.0
2023-09-08,UEFA Euro qualification,Slovakia,Portugal,0.0,1.0
2023-09-09,CONCACAF Nations League,Antigua and Barbuda,Guyana,1.0,5.0
2023-09-09,CONCACAF Nations League,Bahamas,Puerto Rico,1.0,6.0
2023-09-09,CONCACAF Nations League,British Virgin Islands,Turks and Caicos Islands,3.0,1.0
2023-09-09,Friendly,China,Malaysia,1.0,1.0
2023-09-09,Friendly,Germany,Japan,1.0,4.0
2023-09-09,Friendly,Mexico,Australia,2.0,2.0
2023-09-09,Friendly,South Africa,Namibia,0.0,0.0
2023-09-09,Friendly,United States,Uzbekistan,3.0,0.0
2023-09-09,African Cup of Nations qualification,Malawi,Guinea,2.0,2.0
2023-09-09,African Cup of Nations qualification,Ivory Coast,Lesotho,1.0,0.0
2023-09-09,African Cup of Nations qualification,Comoros,Zambia,1.0,1.0
2023-09-09,African Cup of Nations qualification,Mauritania,Gabon,2.0,1.0
2023-09-09,African Cup of Nations qualification,DR Congo,Sudan,2.0,0.0
2023-09-09,African Cup of Nations qualification,Rwanda,Senegal,1.0,1.0
2023-09-09,UEFA Euro qualification,Ukraine,England,1.0,1.0
2023-09-09,UEFA Euro qualification,North Macedonia,Italy,1.0,1.0
2023-09-09,UEFA Euro qualification,Azerbaijan,Belgium,0.0,1.0
2023-09-09,UEFA Euro qualification,Estonia,Sweden,0.0,5.0
2023-09-09,UEFA Euro qualification,Andorra,Belarus,0.0,0.0
2023-09-09,UEFA Euro qualification,Kosovo,Switzerland,2.0,2.0
2023-09-09,UEFA Euro qualification,Romania,Israel,1.0,1.0
2023-09-10,CONCACAF Nations League,Guatemala,Panama,1.0,1.0
2023-09-10,CONCACAF Nations League,El Salvador,Trinidad and Tobago,2.0,3.0
2023-09-10,CONCACAF Nations League,Martinique,Curaçao,1.0,0.0
2023-09-10,CONCACAF Nations League,Guadeloupe,Sint Maarten,4.0,0.0
2023-09-10,CONCACAF Nations League,Saint Lucia,Saint Kitts and Nevis,2.0,0.0
2023-09-10,Friendly,Hungary,Czech Republic,1.0,1.0
2023-09-10,African Cup of Nations qualification,Nigeria,São Tomé and Príncipe,6.0,0.0
2023-09-10,African Cup of Nations qualification,Togo,Cape Verde,3.0,2.0
2023-09-10,African Cup of Nations qualification,Gambia,Congo,2.0,2.0
2023-09-10,UEFA Euro qualification,Republic of Ireland,Netherlands,1.0,2.0
2023-09-10,UEFA Euro qualification,Greece,Gibraltar,5.0,0.0
2023-09-10,UEFA Euro qualification,Faroe Islands,Moldova,0.0,1.0
2023-09-10,UEFA Euro qualification,Albania,Poland,2.0,0.0
2023-09-10,UEFA Euro qualification,Montenegro,Bulgaria,2.0,1.0
2023-09-10,UEFA Euro qualification,Lithuania,Serbia,1.0,3.0
2023-09-10,UEFA Euro qualification,Finland,Denmark,0.0,1.0
2023-09-10,UEFA Euro qualification,Kazakhstan,Northern Ireland,1.0,0.0
2023-09-10,UEFA Euro qualification,San Marino,Slovenia,0.0,4.0
2023-09-10,King's Cup,Lebanon,India,1.0,0.0
2023-09-10,King's Cup,Thailand,Iraq,2.0,2.0
2023-09-11,CONCACAF Nations League,Dominican Republic,Montserrat,3.0,0.0
2023-09-11,CONCACAF Nations League,Nicaragua,Barbados,5.0,1.0
2023-09-11,CONCACAF Nations League,Saint Martin,Bonaire,2.0,1.0
2023-09-11,CONCACAF Nations League,Cayman Islands,Aruba,1.0,2.0
2023-09-11,Friendly,Cambodia,Macau,4.0,0.0
2023-09-11,Friendly,Hong Kong,Brunei,10.0,0.0
2023-09-11,Friendly,Kuwait,Kyrgyzstan,1.0,3.0
2023-09-11,Friendly,Myanmar,Nepal,1.0,0.0
2023-09-11,Friendly,Vietnam,Palestine,2.0,0.0
2023-09-11,African Cup of Nations qualification,Guinea-Bissau,Sierra Leone,2.0,1.0
2023-09-11,UEFA Euro qualification,Armenia,Croatia,0.0,1.0
2023-09-11,UEFA Euro qualification,Latvia,Wales,0.0,2.0
2023-09-11,UEFA Euro qualification,Iceland,Bosnia and Herzegovina,1.0,0.0
2023-09-11,UEFA Euro qualification,Portugal,Luxembourg,9.0,0.0
2023-09-11,UEFA Euro qualification,Slovakia,Liechtenstein,3.0,0.0
2023-09-12,CONCACAF Nations League,Cuba,Suriname,1.0,0.0
2023-09-12,CONCACAF Nations League,Jamaica,Haiti,2.0,2.0
2023-09-12,CONCACAF Nations League,Honduras,Grenada,4.0,0.0
2023-09-12,CONCACAF Nations League,Saint Vincent and the Grenadines,Bermuda,4.0,3.0
2023-09-12,CONCACAF Nations League,French Guiana,Belize,0.0,2.0
2023-09-12,CONCACAF Nations League,Guyana,Bahamas,3.0,2.0
2023-09-12,CONCACAF Nations League,Puerto Rico,Antigua and Barbuda,5.0,0.0
2023-09-12,CONCACAF Nations League,Turks and Caicos Islands,Dominica,0.0,3.0
2023-09-12,FIFA World Cup qualification,Bolivia,Argentina,0.0,3.0
2023-09-12,FIFA World Cup qualification,Ecuador,Uruguay,2.0,1.0
2023-09-12,FIFA World Cup qualification,Venezuela,Paraguay,1.0,0.0
2023-09-12,FIFA World Cup qualification,Peru,Brazil,0.0,1.0
2023-09-12,FIFA World Cup qualification,Chile,Colombia,0.0,0.0
2023-09-12,Friendly,Azerbaijan,Jordan,2.0,1.0
2023-09-12,Friendly,Bahrain,Turkmenistan,1.0,1.0
2023-09-12,Friendly,China,Syria,0.0,1.0
2023-09-12,Friendly,Egypt,Tunisia,1.0,3.0
2023-09-12,Friendly,Germany,France,2.0,1.0
2023-09-12,Friendly,Qatar,Russia,1.0,1.0
2023-09-12,Friendly,Ghana,Liberia,3.0,1.0
2023-09-12,Friendly,Iran,Angola,4.0,0.0
2023-09-12,Friendly,Japan,Turkey,4.0,2.0
2023-09-12,Friendly,Kenya,South Sudan,0.0,1.0
2023-09-12,Friendly,South Korea,Saudi Arabia,1.0,0.0
2023-09-12,Friendly,Mexico,Uzbekistan,3.0,3.0
2023-09-12,Friendly,Morocco,Burkina Faso,1.0,0.0
2023-09-12,Friendly,Philippines,Afghanistan,2.0,1.0
2023-09-12,Friendly,Scotland,England,1.0,3.0
2023-09-12,Friendly,Senegal,Algeria,0.0,1.0
2023-09-12,Friendly,Singapore,Taiwan,3.0,1.0
2023-09-12,Friendly,South Africa,DR Congo,1.0,0.0
2023-09-12,Friendly,United Arab Emirates,Costa Rica,4.0,1.0
2023-09-12,Friendly,United States,Oman,4.0,0.0
2023-09-12,African Cup of Nations qualification,Cameroon,Burundi,3.0,0.0
2023-09-12,UEFA Euro qualification,Norway,Georgia,2.0,1.0
2023-09-12,UEFA Euro qualification,Spain,Cyprus,6.0,0.0
2023-09-12,UEFA Euro qualification,Italy,Ukraine,2.0,1.0
2023-09-12,UEFA Euro qualification,Malta,North Macedonia,0.0,2.0
2023-09-12,UEFA Euro qualification,Belgium,Estonia,5.0,0.0
2023-09-12,UEFA Euro qualification,Sweden,Austria,1.0,3.0
2023-09-12,UEFA Euro qualification,Switzerland,Andorra,3.0,0.0
2023-09-12,UEFA Euro qualification,Israel,Belarus,1.0,0.0
2023-09-12,UEFA Euro qualification,Romania,Kosovo,2.0,0.0
2023-10-08,MSG Prime Minister's Cup,Papua New Guinea,Solomon Islands,1.0,3.0
2023-10-08,MSG Prime Minister's Cup,New Caledonia,Vanuatu,4.0,0.0
2023-10-10,Friendly,China,Vietnam,2.0,0.0
2023-10-11,Friendly,Wales,Gibraltar,4.0,0.0
2023-10-11,MSG Prime Minister's Cup,Solomon Islands,Vanuatu,1.0,0.0
2023-10-11,MSG Prime Minister's Cup,New Caledonia,Papua New Guinea,3.0,1.0
2023-10-12,CONCACAF Nations League,Suriname,Haiti,1.0,1.0
2023-10-12,CONCACAF Nations League,Grenada,Jamaica,1.0,4.0
2023-10-12,CONCACAF Nations League,Cuba,Honduras,0.0,0.0
2023-10-12,CONCACAF Nations League,Sint Maarten,Saint Kitts and Nevis,2.0,3.0
2023-10-12,CONCACAF Nations League,Saint Lucia,Guadeloupe,2.0,1.0
2023-10-12,CONCACAF Nations League,Bonaire,Anguilla,2.0,0.0
2023-10-12,CONCACAF Nations League,Dominica,British Virgin Islands,1.0,1.0
2023-10-12,FIFA World Cup qualification,Colombia,Uruguay,2.0,2.0
2023-10-12,FIFA World Cup qualification,Bolivia,Ecuador,1.0,2.0
2023-10-12,FIFA World Cup qualification,Argentina,Paraguay,1.0,0.0
2023-10-12,FIFA World Cup qualification,Brazil,Venezuela,1.0,1.0
2023-10-12,FIFA World Cup qualification,Chile,Peru,2.0,0.0
2023-10-12,FIFA World Cup qualification,Afghanistan,Mongolia,1.0,0.0
2023-10-12,FIFA World Cup qualification,Cambodia,Pakistan,0.0,0.0
2023-10-12,FIFA World Cup qualification,Taiwan,Timor-Leste,4.0,0.0
2023-10-12,FIFA World Cup qualification,Hong Kong,Bhutan,4.0,0.0
2023-10-12,FIFA World Cup qualification,Indonesia,Brunei,6.0,0.0
2023-10-12,FIFA World Cup qualification,Maldives,Bangladesh,1.0,1.0
2023-10-12,FIFA World Cup qualification,Myanmar,Macau,5.0,1.0
2023-10-12,FIFA World Cup qualification,Nepal,Laos,1.0,1.0
2023-10-12,FIFA World Cup qualification,Singapore,Guam,2.0,1.0
2023-10-12,FIFA World Cup qualification,Yemen,Sri Lanka,3.0,0.0
2023-10-12,Friendly,Algeria,Cape Verde,5.0,1.0
2023-10-12,Friendly,Bahrain,Kyrgyzstan,2.0,0.0
2023-10-12,Friendly,Egypt,Zambia,1.0,0.0
2023-10-12,Friendly,Georgia,Thailand,8.0,0.0
2023-10-12,Friendly,Montenegro,Lebanon,3.0,2.0
2023-10-12,Friendly,Russia,Cameroon,1.0,0.0
2023-10-12,Friendly,Sweden,Moldova,3.0,1.0
2023-10-12,UEFA Euro qualification,Spain,Scotland,2.0,0.0
2023-10-12,UEFA Euro qualification,Cyprus,Norway,0.0,4.0
2023-10-12,UEFA Euro qualification,Latvia,Armenia,2.0,0.0
2023-10-12,UEFA Euro qualification,Croatia,Turkey,0.0,1.0
2023-10-12,UEFA Euro qualification,Faroe Islands,Poland,0.0,2.0
2023-10-12,UEFA Euro qualification,Albania,Czech Republic,3.0,0.0
2023-10-12,UEFA Euro qualification,Andorra,Kosovo,0.0,3.0
2023-10-12,UEFA Euro qualification,Belarus,Romania,0.0,0.0
2023-10-13,CONCACAF Nations League,Curaçao,Panama,1.0,2.0
2023-10-13,CONCACAF Nations League,Martinique,El Salvador,1.0,0.0
2023-10-13,CONCACAF Nations League,Trinidad and Tobago,Guatemala,3.0,2.0
2023-10-13,CONCACAF Nations League,Montserrat,Nicaragua,0.0,3.0
2023-10-13,CONCACAF Nations League,Barbados,Dominican Republic,0.0,5.0
2023-10-13,CONCACAF Nations League,Saint Vincent and the Grenadines,French Guiana,1.0,4.0
2023-10-13,CONCACAF Nations League,Belize,Bermuda,0.0,1.0
2023-10-13,Friendly,DR Congo,New Zealand,1.0,1.0
2023-10-13,Friendly,England,Australia,1.0,0.0
2023-10-13,Friendly,Equatorial Guinea,Burkina Faso,0.0,0.0
2023-10-13,Friendly,Guinea,Guinea-Bissau,1.0,0.0
2023-10-13,Friendly,Iraq,Qatar,0.0,0.0
2023-10-13,Friendly,Japan,Canada,4.0,1.0
2023-10-13,Friendly,South Korea,Tunisia,4.0,0.0
2023-10-13,Friendly,Mali,Uganda,1.0,0.0
2023-10-13,Friendly,Nigeria,Saudi Arabia,2.0,2.0
2023-10-13,Friendly,South Africa,Eswatini,0.0,0.0
2023-10-13,Friendly,Vietnam,Uzbekistan,0.0,2.0
2023-10-13,UEFA Euro qualification,Republic of Ireland,Greece,0.0,2.0
2023-10-13,UEFA Euro qualification,Netherlands,France,1.0,2.0
2023-10-13,UEFA Euro qualification,Estonia,Azerbaijan,0.0,2.0
2023-10-13,UEFA Euro qualification,Austria,Belgium,2.0,3.0
2023-10-13,UEFA Euro qualification,Iceland,Luxembourg,1.0,1.0
2023-10-13,UEFA Euro qualification,Portugal,Slovakia,3.0,2.0
2023-10-13,UEFA Euro qualification,Liechtenstein,Bosnia and Herzegovina,0.0,2.0
2023-10-13,Friendly,Angola,Mozambique,1.0,1.0
2023-10-14,CONCACAF Nations League,Puerto Rico,Guyana,1.0,3.0
2023-10-14,CONCACAF Nations League,Bahamas,Antigua and Barbuda,1.0,4.0
2023-10-14,CONCACAF Nations League,Aruba,United States Virgin Islands,3.0,1.0
2023-10-14,Friendly,Ivory Coast,Morocco,1.0,1.0
2023-10-14,Friendly,Liberia,Libya,2.0,3.0
2023-10-14,Friendly,Mauritania,Madagascar,2.0,1.0
2023-10-14,Friendly,Mexico,Ghana,2.0,0.0
2023-10-14,Friendly,Niger,Somalia,3.0,0.0
2023-10-14,Friendly,Sierra Leone,Benin,1.0,1.0
2023-10-14,Friendly,United States,Germany,1.0,3.0
2023-10-14,UEFA Euro qualification,Ukraine,North Macedonia,2.0,0.0
2023-10-14,UEFA Euro qualification,Italy,Malta,4.0,0.0
2023-10-14,UEFA Euro qualification,Bulgaria,Lithuania,0.0,2.0
2023-10-14,UEFA Euro qualification,Hungary,Serbia,2.0,1.0
2023-10-14,UEFA Euro qualification,Northern Ireland,San Marino,3.0,0.0
2023-10-14,UEFA Euro qualification,Slovenia,Finland,3.0,0.0
2023-10-14,UEFA Euro qualification,Denmark,Kazakhstan,3.0,1.0
2023-10-14,MSG Prime Minister's Cup,Papua New Guinea,Vanuatu,0.0,1.0
2023-10-14,MSG Prime Minister's Cup,New Caledonia,Solomon Islands,0.0,1.0
2023-10-15,CONCACAF Nations League,Honduras,Cuba,4.0,0.0
2023-10-15,CONCACAF Nations League,Haiti,Jamaica,2.0,3.0
2023-10-15,CONCACAF Nations League,Suriname,Grenada,4.0,0.0
2023-10-15,CONCACAF Nations League,Guadeloupe,Saint Lucia,2.0,0.0
2023-10-15,CONCACAF Nations League,Saint Kitts and Nevis,Sint Maarten,0.0,1.0
2023-10-15,Friendly,Kyrgyzstan,Philippines,0.0,1.0
2023-10-15,Friendly,Sudan,Tanzania,1.0,1.0
2023-10-15,UEFA Euro qualification,Georgia,Cyprus,4.0,0.0
2023-10-15,UEFA Euro qualification,Norway,Spain,0.0,1.0
2023-10-15,UEFA Euro qualification,Wales,Croatia,2.0,1.0
2023-10-15,UEFA Euro qualification,Turkey,Latvia,4.0,0.0
2023-10-15,UEFA Euro qualification,Czech Republic,Faroe Islands,1.0,0.0
2023-10-15,UEFA Euro qualification,Poland,Moldova,1.0,1.0
2023-10-15,UEFA Euro qualification,Switzerland,Belarus,3.0,3.0
2023-10-15,UEFA Euro qualification,Romania,Andorra,4.0,0.0
2023-10-16,CONCACAF Nations League,Dominican Republic,Barbados,5.0,2.0
2023-10-16,CONCACAF Nations League,Nicaragua,Montserrat,3.0,0.0
2023-10-16,CONCACAF Nations League,French Guiana,Saint Vincent and the Grenadines,3.0,2.0
2023-10-16,CONCACAF Nations League,Saint Martin,Anguilla,8.0,0.0
2023-10-16,CONCACAF Nations League,Turks and Caicos Islands,British Virgin Islands,2.0,2.0
2023-10-16,Friendly,Algeria,Egypt,1.0,1.0
2023-10-16,Friendly,Botswana,Eswatini,2.0,1.0
